,Duration,Epidemic,Rt
3737,243.25,803,0.394
3738,286.75,820,0.36
3739,237.5,788,0.424
3740,225.75,822,0.356
3741,293.5,823,0.354
3742,244.25,771,0.458
3743,278.75,774,0.452
3744,316.5,773,0.454
3745,248.25,784,0.432
3746,276.5,801,0.398
3747,337.75,773,0.454
3748,252.75,802,0.396
3749,45.25,5,1.99
3750,275.5,827,0.346
3751,8,0,2
3752,305.25,784,0.432
3753,280.75,786,0.428
3754,214.75,798,0.404
3755,292,790,0.42
3756,4.25,0,2
3757,268.5,810,0.38
3758,267,771,0.458
3759,230.25,775,0.45
3760,252.25,795,0.41
3761,4.75,0,2
3762,258.5,795,0.41
3763,257.5,821,0.358
3764,22,1,1.998
3765,9.5,0,2
3766,285.25,775,0.45
3767,15,0,2
3768,242,824,0.352
3769,233.25,810,0.38
3770,13,0,2
3771,313.75,776,0.448
3772,28.5,2,1.996
3773,16.25,0,2
3774,278.25,766,0.468
3775,236,826,0.348
3776,303.5,764,0.472
3777,269.25,809,0.382
3778,23,0,2
3779,310.5,794,0.412
3780,264,769,0.462
3781,255.25,793,0.414
3782,246.75,833,0.334
3783,3.25,0,2
3784,272,796,0.408
3785,291.25,783,0.434
3786,232.25,785,0.43
3787,294.25,809,0.382
3788,289.75,800,0.4
3789,263,783,0.434
3790,282.5,803,0.394
3791,14,0,2
3792,8,0,2
3793,233.25,809,0.382
3794,30.25,0,2
3795,242.75,815,0.37
3796,73.75,11,1.978
3797,272.25,801,0.398
3798,243.75,785,0.43
3799,248,837,0.326
3800,248,817,0.366
3801,50.75,2,1.996
3802,29.75,0,2
3803,315.5,823,0.354
3804,28.75,1,1.998
3805,278.5,813,0.374
3806,236.25,839,0.322
3807,248.75,791,0.418
3808,280.25,742,0.516
3809,236.25,793,0.414
3810,281.75,765,0.47
3811,47.75,3,1.994
3812,290.25,792,0.416
3813,249.75,827,0.346
3814,225,781,0.438
3815,294,755,0.49
3816,293,795,0.41
3817,19.25,0,2
3818,243.75,796,0.408
3819,210.25,765,0.47
3820,15.75,0,2
3821,22.75,0,2
3822,7.75,0,2
3823,23.5,0,2
3824,292.5,766,0.468
3825,16.75,0,2
3826,20,0,2
3827,262.25,791,0.418
3828,48.25,6,1.988
3829,221,787,0.426
3830,15.75,0,2
3831,255,781,0.438
3832,243,784,0.432
3833,285.5,791,0.418
3834,207.5,797,0.406
3835,48.25,1,1.998
3836,231,811,0.378
3837,296.5,780,0.44
3838,259.75,836,0.328
3839,225,807,0.386
3840,290,768,0.464
3841,10,0,2
3842,213.5,813,0.374
3843,416.25,784,0.432
3844,214.5,795,0.41
3845,266.5,799,0.402
3846,47,2,1.996
3847,231.5,828,0.344
3848,27,0,2
3849,303.5,829,0.342
3850,19.75,0,2
3851,7.75,0,2
3852,286,843,0.314
3853,209,729,0.542
3854,211,751,0.498
3855,269,788,0.424
3856,290,793,0.414
3857,32.5,1,1.998
3858,23.25,0,2
3859,24.25,0,2
3860,226,798,0.404
3861,7,0,2
3862,11.25,0,2
3863,217.25,805,0.39
3864,242.75,835,0.33
3865,236,813,0.374
3866,64,2,1.996
3867,206.75,814,0.372
3868,29.75,1,1.998
3869,276.75,799,0.402
3870,272.75,806,0.388
3871,6,0,2
3872,265,783,0.434
3873,26.5,0,2
3874,309.75,792,0.416
3875,257,796,0.408
3876,35.5,4,1.992
3877,263.25,758,0.484
3878,223.5,778,0.444
3879,247.5,801,0.398
3880,7.75,0,2
3881,10.75,0,2
3882,288.5,767,0.466
3883,281,841,0.318
3884,228,833,0.334
3885,211.75,778,0.444
3886,271.5,794,0.412
3887,50.25,3,1.994
3888,242.25,804,0.392
3889,7.25,0,2
3890,19.75,0,2
3891,385.5,785,0.43
3892,204.25,828,0.344
3893,246.75,828,0.344
3894,244.5,767,0.466
3895,332.25,783,0.434
3896,203,816,0.368
3897,333.5,836,0.328
3898,25.5,1,1.998
3899,246,760,0.48
3900,276,818,0.364
3901,238.75,842,0.316
3902,254.5,774,0.452
3903,257.5,822,0.356
3904,60.5,8,1.984
3905,31,0,2
3906,329.75,820,0.36
3907,7,0,2
3908,240.75,805,0.39
3909,253.5,827,0.346
3910,42.75,2,1.996
3911,280.5,806,0.388
3912,37,5,1.99
3913,319.25,791,0.418
3914,282.5,813,0.374
3915,12.5,0,2
3916,300.25,781,0.438
3917,39.25,5,1.99
3918,290.25,801,0.398
3919,199,830,0.34
3920,304,769,0.462
3921,284.75,797,0.406
3922,302.25,792,0.416
3923,5.25,0,2
3924,40,2,1.996
3925,230.5,805,0.39
3926,217.75,797,0.406
3927,281,787,0.426
3928,22.75,0,2
3929,215,798,0.404
3930,252.5,813,0.374
3931,11,0,2
3932,238.75,763,0.474
3933,8.75,0,2
3934,218,817,0.366
3935,314.75,775,0.45
3936,221.25,780,0.44
3937,251,836,0.328
3938,17,0,2
3939,250.75,813,0.374
3940,24,0,2
3941,49.5,1,1.998
3942,255,796,0.408
3943,21.75,1,1.998
3944,10.25,0,2
3945,222.75,767,0.466
3946,13,0,2
3947,306,781,0.438
3948,278.25,809,0.382
3949,299,769,0.462
3950,270.75,793,0.414
3951,332.5,795,0.41
3952,18,0,2
3953,253.5,794,0.412
3954,33.5,0,2
3955,332.25,796,0.408
3956,233,810,0.38
3957,228.75,803,0.394
3958,320.5,768,0.464
3959,271.75,789,0.422
3960,244,812,0.376
3961,264.5,802,0.396
3962,286.75,769,0.462
3963,245.25,797,0.406
3964,287.75,819,0.362
3965,25.5,2,1.996
3966,269.75,799,0.402
3967,261.25,815,0.37
3968,379.75,765,0.47
3969,318,756,0.488
3970,10,0,2
3971,310.75,800,0.4
3972,274.5,783,0.434
3973,222.75,760,0.48
3974,281,735,0.53
3975,300.25,784,0.432
3976,294.5,805,0.39
3977,243.5,798,0.404
3978,213.25,787,0.426
3979,278,799,0.402
3980,11,0,2
3981,15.25,0,2
3982,271,808,0.384
3983,238.5,819,0.362
3984,13.25,0,2
3985,17.75,0,2
3986,31,2,1.996
3987,50.25,2,1.996
3988,51,6,1.988
3989,320.5,792,0.416
3990,252.75,811,0.378
3991,11.25,0,2
3992,261,824,0.352
3993,257.25,792,0.416
3994,18.5,1,1.998
3995,283,790,0.42
3996,267,775,0.45
3997,292,821,0.358
3998,272.75,797,0.406
3999,14.25,0,2
4000,259,769,0.462
4001,211,795,0.41
4002,333,778,0.444
4003,317.25,819,0.362
4004,227.5,807,0.386
4005,340.5,805,0.39
4006,270,759,0.482
4007,258,814,0.372
4008,254.75,810,0.38
4009,252.75,794,0.412
4010,233.75,790,0.42
4011,291.75,773,0.454
4012,272.75,811,0.378
4013,227.5,794,0.412
4014,332.5,764,0.472
4015,395.25,785,0.43
4016,14.25,0,2
4017,4,0,2
4018,17.75,0,2
4019,234.75,798,0.404
4020,32.25,1,1.998
4021,33.75,4,1.992
4022,286.5,780,0.44
4023,23.25,0,2
4024,267,804,0.392
4025,283.75,776,0.448
4026,244.75,787,0.426
4027,286,830,0.34
4028,17.25,0,2
4029,264.5,785,0.43
4030,233.25,796,0.408
4031,276.75,807,0.386
4032,318.5,814,0.372
4033,298.25,757,0.486
4034,331.75,803,0.394
4035,6.75,0,2
4036,325,798,0.404
4037,242.25,803,0.394
4038,6.5,0,2
4039,240.75,792,0.416
4040,22.5,0,2
4041,14,0,2
4042,9.75,0,2
4043,15,2,1.996
4044,277.75,829,0.342
4045,263.75,785,0.43
4046,15.75,0,2
4047,319.25,771,0.458
4048,292.75,764,0.472
4049,38,3,1.994
4050,276,801,0.398
4051,61.25,2,1.996
4052,244.5,800,0.4
4053,258.25,794,0.412
4054,372.25,839,0.322
4055,278.75,779,0.442
4056,216.5,800,0.4
4057,240,777,0.446
4058,297.25,786,0.428
4059,233.5,783,0.434
4060,37.5,2,1.996
4061,208.25,815,0.37
4062,239.75,817,0.366
4063,43.5,2,1.996
4064,301.25,822,0.356
4065,244.75,788,0.424
4066,12.75,0,2
4067,228,819,0.362
4068,309.75,784,0.432
4069,289.25,765,0.47
4070,4,0,2
4071,225.5,825,0.35
4072,233.75,819,0.362
4073,10.75,0,2
4074,228.75,814,0.372
4075,57.75,5,1.99
4076,260,811,0.378
4077,274.25,809,0.382
4078,265.75,738,0.524
4079,223.5,823,0.354
4080,233.5,809,0.382
4081,32.25,1,1.998
4082,274.75,787,0.426
4083,10,0,2
4084,24.5,0,2
4085,9.25,0,2
4086,60.25,6,1.988
4087,246,815,0.37
4088,289,799,0.402
4089,11.5,0,2
4090,240,798,0.404
4091,279.5,833,0.334
4092,297.75,798,0.404
4093,203.25,823,0.354
4094,309.5,719,0.562
4095,22.75,1,1.998
4096,286.25,817,0.366
4097,20.25,0,2
4098,291,819,0.362
4099,238,829,0.342
4100,249.25,815,0.37
4101,269.5,817,0.366
4102,259.75,784,0.432
4103,305.25,809,0.382
4104,292.25,768,0.464
4105,275.75,805,0.39
4106,318.5,811,0.378
4107,124.5,13,1.974
4108,239,788,0.424
4109,21,0,2
4110,20.75,1,1.998
4111,6.75,0,2
4112,240.5,794,0.412
4113,263.75,801,0.398
4114,225.75,820,0.36
4115,228,789,0.422
4116,238.75,817,0.366
4117,284.5,809,0.382
4118,343.25,812,0.376
4119,300.25,783,0.434
4120,311.75,806,0.388
4121,253.75,762,0.476
4122,370.25,798,0.404
4123,23.5,0,2
4124,266.5,807,0.386
4125,17,1,1.998
4126,57.5,6,1.988
4127,28.75,1,1.998
4128,38.25,0,2
4129,234.75,813,0.374
4130,324,828,0.344
4131,14,0,2
4132,5,0,2
4133,262.5,819,0.362
4134,16.75,0,2
4135,31,0,2
4136,283,785,0.43
4137,250.25,821,0.358
4138,246.5,803,0.394
4139,15.25,0,2
4140,234,830,0.34
4141,13.5,0,2
4142,244,801,0.398
4143,232.25,806,0.388
4144,244.25,791,0.418
4145,18.25,0,2
4146,36,3,1.994
4147,299.5,804,0.392
4148,44.25,1,1.998
4149,24.5,0,2
4150,254,775,0.45
4151,59.25,4,1.992
4152,262.25,772,0.456
4153,246,790,0.42
4154,38.75,1,1.998
4155,243.75,802,0.396
4156,269.25,719,0.562
4157,256.25,819,0.362
4158,330,766,0.468
4159,280.25,787,0.426
4160,251.75,818,0.364
4161,238.25,723,0.554
4162,297,808,0.384
4163,222.25,779,0.442
4164,12.75,0,2
4165,289,793,0.414
4166,290,768,0.464
4167,302.75,782,0.436
4168,246,786,0.428
4169,8.5,1,1.998
4170,255.75,795,0.41
4171,271.25,768,0.464
4172,5.5,0,2
4173,283.5,814,0.372
4174,272.25,797,0.406
4175,16.25,0,2
4176,13.25,0,2
4177,216,809,0.382
4178,224.75,799,0.402
4179,296.25,802,0.396
4180,239.5,807,0.386
4181,201.25,808,0.384
4182,214.25,797,0.406
4183,42.5,4,1.992
4184,20.25,1,1.998
4185,70.5,3,1.994
4186,273,833,0.334
4187,257.75,805,0.39
4188,260.25,753,0.494
4189,293,786,0.428
4190,350.75,792,0.416
4191,12.25,0,2
4192,232.25,803,0.394
4193,208.75,792,0.416
4194,9.5,0,2
4195,252.25,782,0.436
4196,32.75,4,1.992
4197,251.5,783,0.434
4198,243.5,807,0.386
4199,239.25,795,0.41
4200,14,0,2
4201,235.75,809,0.382
4202,33.75,3,1.994
4203,224,807,0.386
4204,14.5,0,2
4205,9.25,0,2
4206,24.5,2,1.996
4207,281.75,831,0.338
4208,297,772,0.456
4209,280,789,0.422
4210,276.5,782,0.436
4211,259.25,791,0.418
4212,10,0,2
4213,259.5,807,0.386
4214,276.5,787,0.426
4215,228,731,0.538
4216,264.75,824,0.352
4217,261.75,795,0.41
4218,272.5,757,0.486
4219,336.75,810,0.38
4220,8.25,0,2
4221,328,787,0.426
4222,292.75,778,0.444
4223,8.75,0,2
4224,256,835,0.33
4225,281.75,770,0.46
4226,295.5,746,0.508
4227,11.25,0,2
4228,297.25,812,0.376
4229,296.5,791,0.418
4230,287.5,808,0.384
4231,264.25,791,0.418
4232,26,0,2
4233,293,793,0.414
4234,17.25,0,2
4235,239.5,820,0.36
4236,34.25,2,1.996
4237,28.75,0,2
4238,306.5,766,0.468
4239,309.5,809,0.382
4240,245.5,814,0.372
4241,221.75,820,0.36
4242,221.25,795,0.41
4243,224.75,837,0.326
4244,27.75,0,2
4245,56,4,1.992
4246,277.5,738,0.524
4247,35.75,0,2
4248,232.25,826,0.348
4249,36,3,1.994
4250,246.75,781,0.438
4251,226,838,0.324
4252,245.25,810,0.38
4253,20,0,2
4254,16.5,0,2
4255,303.5,831,0.338
4256,263.5,822,0.356
4257,252.5,801,0.398
4258,10.75,0,2
4259,312.75,798,0.404
4260,218,822,0.356
4261,13,0,2
4262,13,0,2
4263,40.75,2,1.996
4264,327.75,732,0.536
4265,322.5,806,0.388
4266,23.5,0,2
4267,307.5,815,0.37
4268,286.25,782,0.436
4269,22,2,1.996
4270,294.75,800,0.4
4271,260.75,810,0.38
4272,302.5,771,0.458
4273,26.5,0,2
4274,243.25,781,0.438
4275,361.25,784,0.432
4276,257,816,0.368
4277,278.75,776,0.448
4278,269.5,806,0.388
4279,248,808,0.384
4280,318.25,801,0.398
4281,242.75,789,0.422
4282,37.75,1,1.998
4283,60.5,5,1.99
4284,272.25,788,0.424
4285,256,817,0.366
4286,19.75,0,2
4287,257.25,780,0.44
4288,231.25,782,0.436
4289,259,789,0.422
4290,211.25,817,0.366
4291,261.25,815,0.37
4292,297.25,782,0.436
4293,327.25,818,0.364
4294,245.5,759,0.482
4295,254.75,816,0.368
4296,335.25,839,0.322
4297,207.5,811,0.378
4298,273.25,759,0.482
4299,13.25,0,2
4300,221.5,804,0.392
4301,10.75,0,2
4302,256.75,747,0.506
4303,232.5,795,0.41
4304,6.5,0,2
4305,12.75,0,2
4306,263,782,0.436
4307,36.75,1,1.998
4308,12.5,0,2
4309,260,777,0.446
4310,334,800,0.4
4311,10.75,0,2
4312,289.25,843,0.314
4313,317.5,783,0.434
4314,263,725,0.55
4315,297.5,790,0.42
4316,221.75,835,0.33
4317,11.75,0,2
4318,285.5,823,0.354
4319,272.5,797,0.406
4320,251.25,763,0.474
4321,7.25,0,2
4322,271.5,777,0.446
4323,252.25,779,0.442
4324,6.5,0,2
4325,45.25,1,1.998
4326,226,813,0.374
4327,227.25,747,0.506
4328,240.5,792,0.416
4329,312.25,811,0.378
4330,251.5,780,0.44
4331,232.5,797,0.406
4332,269,785,0.43
4333,324.75,762,0.476
4334,294.75,778,0.444
4335,243.75,787,0.426
4336,222.75,801,0.398
4337,259,803,0.394
4338,238.25,806,0.388
4339,284.75,814,0.372
4340,229,791,0.418
4341,277.25,797,0.406
4342,242,776,0.448
4343,237.75,819,0.362
4344,251.5,778,0.444
4345,20.75,0,2
4346,12,0,2
4347,204.5,805,0.39
4348,260,810,0.38
4349,35.75,2,1.996
4350,243.25,798,0.404
4351,287.25,803,0.394
4352,10.75,0,2
4353,275.25,850,0.3
4354,235.25,836,0.328
4355,12,0,2
4356,330,862,0.276
4357,231.25,818,0.364
4358,9,0,2
4359,248.75,780,0.44
4360,22,0,2
4361,305.5,818,0.364
4362,8,0,2
4363,254.5,798,0.404
4364,9.75,0,2
4365,266.5,756,0.488
4366,14.75,0,2
4367,275.75,782,0.436
4368,13.25,1,1.998
4369,300.25,826,0.348
4370,323.25,801,0.398
4371,15.25,1,1.998
4372,319,808,0.384
4373,276.75,823,0.354
4374,11.25,0,2
4375,248.75,809,0.382
4376,248,829,0.342
4377,48.25,5,1.99
4378,235,830,0.34
4379,41.75,5,1.99
4380,12.5,0,2
4381,19.75,0,2
4382,288.75,835,0.33
4383,253.5,758,0.484
4384,221.25,791,0.418
4385,247.25,784,0.432
4386,251,769,0.462
4387,270,800,0.4
4388,249,793,0.414
4389,295.25,799,0.402
4390,249,804,0.392
4391,208.75,811,0.378
4392,4.5,0,2
4393,36,2,1.996
4394,309.75,800,0.4
4395,224.75,806,0.388
4396,278.25,813,0.374
4397,57,2,1.996
4398,17.25,0,2
4399,240,800,0.4
4400,18.5,0,2
4401,238,824,0.352
4402,258.5,826,0.348
4403,5.5,0,2
4404,209,810,0.38
4405,5.75,0,2
4406,251,847,0.306
4407,15.5,0,2
4408,290.5,777,0.446
4409,5.25,0,2
4410,25,4,1.992
4411,333.25,806,0.388
4412,4.75,0,2
4413,8,0,2
4414,272.5,741,0.518
4415,18.25,0,2
4416,263.25,779,0.442
4417,257.25,789,0.422
4418,260.25,800,0.4
4419,244.25,802,0.396
4420,250,832,0.336
4421,233.75,813,0.374
4422,276,801,0.398
4423,199.5,775,0.45
4424,265,823,0.354
4425,41,1,1.998
4426,233.25,811,0.378
4427,264.25,791,0.418
4428,180.25,827,0.346
4429,328.5,795,0.41
4430,242.75,798,0.404
4431,392.75,770,0.46
4432,287.5,753,0.494
4433,235.25,762,0.476
4434,4,0,2
4435,255.25,793,0.414
4436,12.25,0,2
4437,15.75,0,2
4438,222.5,799,0.402
4439,9.5,0,2
4440,261.75,791,0.418
4441,296.75,782,0.436
4442,223.25,769,0.462
4443,202.25,767,0.466
4444,22.5,1,1.998
4445,9,0,2
4446,202,832,0.336
4447,255.75,817,0.366
4448,6.75,0,2
4449,33.75,3,1.994
4450,273,826,0.348
4451,271.75,782,0.436
4452,233.5,786,0.428
4453,13.5,0,2
4454,286.5,835,0.33
4455,299,762,0.476
4456,250.25,741,0.518
4457,278.75,832,0.336
4458,243,772,0.456
4459,252.25,823,0.354
4460,20.75,0,2
4461,237,758,0.484
4462,60,8,1.984
4463,269.5,826,0.348
4464,239,786,0.428
4465,27.75,2,1.996
4466,220.25,753,0.494
4467,277.5,796,0.408
4468,313,755,0.49
4469,20.75,1,1.998
4470,277.5,822,0.356
4471,43,2,1.996
4472,251.75,802,0.396
4473,9.75,0,2
4474,231.25,814,0.372
4475,280.25,831,0.338
4476,270.25,801,0.398
4477,21.25,0,2
4478,11.25,0,2
4479,283.25,803,0.394
4480,25.75,1,1.998
4481,267.5,786,0.428
4482,214.25,771,0.458
4483,232,822,0.356
4484,20.5,3,1.994
4485,266,789,0.422
4486,275.75,760,0.48
4487,200.75,797,0.406
4488,238.5,782,0.436
4489,240,829,0.342
4490,258.5,794,0.412
4491,7.5,0,2
4492,8.5,0,2
4493,242.5,774,0.452
4494,209.25,783,0.434
4495,234.5,816,0.368
4496,20.5,2,1.996
4497,269.75,797,0.406
4498,21,0,2
4499,237,806,0.388
4500,222,796,0.408
4501,10,0,2
4502,266,800,0.4
4503,323.5,765,0.47
4504,3.75,0,2
4505,13.25,0,2
4506,249.25,796,0.408
4507,11,0,2
4508,272,751,0.498
4509,284.5,822,0.356
4510,225.75,829,0.342
4511,233.25,779,0.442
4512,250.25,704,0.592
4513,203.75,849,0.302
4514,261.5,789,0.422
4515,221.5,778,0.444
4516,10,0,2
4517,299.5,784,0.432
4518,283.75,797,0.406
4519,225.75,836,0.328
4520,240.25,811,0.378
4521,10.75,0,2
4522,302.5,800,0.4
4523,308.5,794,0.412
4524,338.25,805,0.39
4525,43.5,2,1.996
4526,250,810,0.38
4527,16.75,0,2
4528,283.5,786,0.428
4529,29.5,0,2
4530,281.75,783,0.434
4531,38.25,1,1.998
4532,264.75,782,0.436
4533,295.25,816,0.368
4534,212.75,797,0.406
4535,50.75,4,1.992
4536,12.25,0,2
4537,290,800,0.4
4538,21.25,0,2
4539,14.75,0,2
4540,43.75,2,1.996
4541,16,0,2
4542,283,771,0.458
4543,28.5,0,2
4544,15.75,1,1.998
4545,271.5,785,0.43
4546,228.25,823,0.354
4547,280.5,767,0.466
4548,220,823,0.354
4549,238,778,0.444
4550,256.75,833,0.334
4551,13.25,0,2
4552,313.75,837,0.326
4553,269,769,0.462
4554,319.75,748,0.504
4555,13,0,2
4556,258.5,793,0.414
4557,183.5,822,0.356
4558,272,814,0.372
4559,234,782,0.436
4560,335.25,812,0.376
4561,212.25,846,0.308
4562,13.25,0,2
4563,225.25,804,0.392
4564,26.5,0,2
4565,239.5,783,0.434
4566,297.25,785,0.43
4567,219.25,790,0.42
4568,224.75,773,0.454
4569,10,0,2
4570,235.75,804,0.392
4571,6.25,0,2
4572,10,0,2
4573,263,794,0.412
4574,248.75,783,0.434
4575,26,0,2
4576,37,1,1.998
4577,304.5,776,0.448
4578,258.5,789,0.422
4579,6,0,2
4580,277,821,0.358
4581,78,5,1.99
4582,194.5,820,0.36
4583,240.5,781,0.438
4584,245.75,831,0.338
4585,256.25,772,0.456
4586,228,800,0.4
4587,272.75,788,0.424
4588,274.75,759,0.482
4589,275.25,815,0.37
4590,207.5,786,0.428
4591,222.5,805,0.39
4592,305.75,755,0.49
4593,237.5,814,0.372
4594,16.75,0,2
4595,231.75,801,0.398
4596,331.75,776,0.448
4597,33.5,4,1.992
4598,255.25,844,0.312
4599,22.5,1,1.998
4600,261.25,830,0.34
4601,265.75,810,0.38
4602,241.75,784,0.432
4603,311.75,802,0.396
4604,298.5,807,0.386
4605,13.25,0,2
4606,41.5,2,1.996
4607,7.75,0,2
4608,259.5,812,0.376
4609,58.5,4,1.992
4610,23.5,1,1.998
4611,273.25,807,0.386
4612,283.5,798,0.404
4613,82.75,9,1.982
4614,11.5,0,2
4615,299.75,788,0.424
4616,16,0,2
4617,22,2,1.996
4618,14,0,2
4619,269.25,783,0.434
4620,265,785,0.43
4621,13.5,0,2
4622,280.75,771,0.458
4623,254.5,754,0.492
4624,286,838,0.324
4625,30.75,6,1.988
4626,261.75,846,0.308
4627,260.5,761,0.478
4628,228,786,0.428
4629,11.75,0,2
4630,244,790,0.42
4631,8.75,0,2
4632,230.75,787,0.426
4633,23,0,2
4634,347.5,789,0.422
4635,289,794,0.412
4636,16.25,0,2
4637,257.75,765,0.47
4638,17.5,0,2
4639,12.25,0,2
4640,296.5,803,0.394
4641,7.75,0,2
4642,269.5,795,0.41
4643,12.5,0,2
4644,246.25,783,0.434
4645,297,751,0.498
4646,8,0,2
4647,298.75,759,0.482
4648,230.75,804,0.392
4649,226.25,807,0.386
4650,332.5,806,0.388
4651,231,812,0.376
4652,245.25,808,0.384
4653,7.75,0,2
4654,324.25,800,0.4
4655,239,768,0.464
4656,275.25,773,0.454
4657,9,0,2
4658,204,823,0.354
4659,372.75,770,0.46
4660,12.5,0,2
4661,31.75,3,1.994
4662,22,2,1.996
4663,232.25,778,0.444
4664,23.25,1,1.998
4665,25.75,1,1.998
4666,7.75,0,2
4667,217,795,0.41
4668,219.25,815,0.37
4669,253.25,812,0.376
4670,229.25,810,0.38
4671,240.25,773,0.454
4672,268.5,762,0.476
4673,7.75,0,2
4674,283,828,0.344
4675,199.5,786,0.428
4676,309.75,794,0.412
4677,225.5,746,0.508
4678,237.75,775,0.45
4679,15,0,2
4680,13.75,0,2
4681,285.25,835,0.33
4682,279,689,0.622
4683,285.75,821,0.358
4684,262.25,808,0.384
4685,242.25,815,0.37
4686,303,828,0.344
4687,288,787,0.426
4688,248.75,736,0.528
4689,22.75,0,2
4690,13,0,2
4691,34.5,2,1.996
4692,9,0,2
4693,224.75,810,0.38
4694,257.5,793,0.414
4695,267.5,752,0.496
4696,247.75,805,0.39
4697,219.25,822,0.356
4698,267.25,781,0.438
4699,236.25,793,0.414
4700,16.5,0,2
4701,256,828,0.344
4702,272.25,763,0.474
4703,31,3,1.994
4704,16.5,1,1.998
4705,11.75,1,1.998
4706,318.25,776,0.448
4707,237.75,784,0.432
4708,262.75,792,0.416
4709,20.5,1,1.998
4710,298.75,777,0.446
4711,40.25,1,1.998
4712,4.75,0,2
4713,33.5,1,1.998
4714,278.25,765,0.47
4715,305.25,807,0.386
4716,245.25,799,0.402
4717,55.25,4,1.992
4718,5.25,0,2
4719,6.5,0,2
4720,215,794,0.412
4721,261.25,810,0.38
4722,244.75,811,0.378
4723,313.75,818,0.364
4724,252.5,760,0.48
4725,13.75,0,2
4726,264.5,769,0.462
4727,242.5,823,0.354
4728,300.25,818,0.364
4729,255,803,0.394
4730,364.5,799,0.402
4731,7,0,2
4732,256.75,831,0.338
4733,15,0,2
4734,199.25,785,0.43
4735,298.75,774,0.452
4736,17,0,2
4737,252.25,798,0.404
4738,248.75,850,0.3
4739,273,759,0.482
4740,236.5,795,0.41
4741,215.75,814,0.372
4742,230.25,759,0.482
4743,37.25,1,1.998
4744,269.75,799,0.402
4745,32,2,1.996
4746,10,0,2
4747,236.5,798,0.404
4748,226.25,806,0.388
4749,4,0,2
4750,221.5,834,0.332
4751,257.75,842,0.316
4752,283.25,818,0.364
4753,316.75,821,0.358
4754,218.5,800,0.4
4755,38.75,3,1.994
4756,288.25,751,0.498
4757,217,832,0.336
4758,264.75,836,0.328
4759,30.25,0,2
4760,39,4,1.992
4761,260.5,836,0.328
4762,31.25,0,2
4763,220.75,825,0.35
4764,237.5,788,0.424
4765,247.25,804,0.392
4766,13.25,0,2
4767,374.5,786,0.428
4768,213.25,831,0.338
4769,285.75,803,0.394
4770,302.25,754,0.492
4771,16.75,1,1.998
4772,57.25,1,1.998
4773,53,4,1.992
4774,250.25,775,0.45
4775,305,811,0.378
4776,262.5,792,0.416
4777,296,802,0.396
4778,6.5,0,2
4779,33.75,1,1.998
4780,224,770,0.46
4781,464.75,792,0.416
4782,286,776,0.448
4783,214.5,804,0.392
4784,33.25,3,1.994
4785,23,0,2
4786,250,795,0.41
4787,20,0,2
4788,249,829,0.342
4789,244.5,823,0.354
4790,263.25,774,0.452
4791,5.5,0,2
4792,280.75,769,0.462
4793,311.75,792,0.416
4794,284.5,806,0.388
4795,32.5,2,1.996
4796,287.75,789,0.422
4797,217.75,790,0.42
4798,264,825,0.35
4799,267.25,800,0.4
4800,229,793,0.414
4801,3.75,0,2
4802,261.75,804,0.392
4803,270.5,789,0.422
4804,304.25,815,0.37
4805,291.25,797,0.406
4806,302,824,0.352
4807,271.75,755,0.49
4808,306.75,833,0.334
4809,297.75,774,0.452
4810,18.75,0,2
4811,256,806,0.388
4812,285.25,781,0.438
4813,256.75,706,0.588
4814,264.25,758,0.484
4815,258.5,740,0.52
4816,320.5,820,0.36
4817,9,0,2
4818,268,805,0.39
4819,11,0,2
4820,22.5,0,2
4821,58.75,5,1.99
4822,262,811,0.378
4823,282.25,824,0.352
4824,217.75,825,0.35
4825,181.5,808,0.384
4826,282.25,830,0.34
4827,232.25,787,0.426
4828,281.25,838,0.324
4829,279,809,0.382
4830,213.5,793,0.414
4831,44.25,2,1.996
4832,6.5,0,2
4833,251,784,0.432
4834,254.25,809,0.382
4835,230.5,798,0.404
4836,272.5,824,0.352
4837,252.75,808,0.384
4838,238.5,791,0.418
4839,247,812,0.376
4840,275,789,0.422
4841,54.5,2,1.996
4842,230.75,804,0.392
4843,29.5,1,1.998
4844,229,794,0.412
4845,249.75,845,0.31
4846,36.5,2,1.996
4847,230,796,0.408
4848,245,795,0.41
4849,289.25,789,0.422
4850,209.5,800,0.4
4851,246.25,789,0.422
4852,252.5,804,0.392
4853,239.5,771,0.458
4854,291.25,806,0.388
4855,265,839,0.322
4856,245.25,789,0.422
4857,265.25,818,0.364
4858,365.75,832,0.336
4859,260.75,752,0.496
4860,351.25,802,0.396
4861,274.25,794,0.412
4862,290.75,806,0.388
4863,261.75,765,0.47
4864,239.5,796,0.408
4865,8.5,0,2
4866,10.75,0,2
4867,21.75,2,1.996
4868,256.5,833,0.334
4869,219.5,819,0.362
4870,342.75,798,0.404
4871,245.75,827,0.346
4872,36.5,3,1.994
4873,220.25,836,0.328
4874,18.5,0,2
4875,259.5,811,0.378
4876,267,793,0.414
4877,15.5,0,2
4878,266.5,787,0.426
4879,236.25,796,0.408
4880,268.75,748,0.504
4881,235.5,818,0.364
4882,43.5,7,1.986
4883,280.25,773,0.454
4884,16.25,1,1.998
4885,60,2,1.996
4886,236,782,0.436
4887,280.75,780,0.44
4888,14.75,0,2
4889,233.25,793,0.414
4890,345.75,774,0.452
4891,229.75,806,0.388
